identification_id,organism_id,identification_type,taxon_formula,verbatim_identification,type_status,identified_by,identified_by_id,date_identified,identification_references,identification_verification_status,identification_remarks,type_designation_type,type_designated_by
ind_260_31.06_L372,org_point_260_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_261_31.06_L372,org_point_261_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_262_31.06_L372,org_point_262_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_263_31.06_L372,org_point_263_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_264_31.06_L372,org_point_264_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_265_31.06_L372,org_point_265_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_266_31.06_L372,org_point_266_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_267_31.06_L372,org_point_267_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_268_31.06_L372,org_point_268_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_269_31.06_L372,org_point_269_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_270_31.06_L372,org_point_270_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_271_31.06_L372,org_point_271_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_272_31.06_L372,org_point_272_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_273_31.06_L372,org_point_273_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_274_31.06_L372,org_point_274_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_275_31.06_L372,org_point_275_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_276_31.06_L372,org_point_276_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_277_31.06_L372,org_point_277_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_278_31.06_L372,org_point_278_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_279_31.06_L372,org_point_279_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_280_31.06_L372,org_point_280_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_281_31.06_L372,org_point_281_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_282_31.06_L372,org_point_282_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_283_31.06_L372,org_point_283_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_284_31.06_L372,org_point_284_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_285_31.06_L372,org_point_285_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_286_31.06_L372,org_point_286_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_287_31.06_L372,org_point_287_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_288_31.06_L372,org_point_288_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_289_31.06_L372,org_point_289_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_290_31.06_L372,org_point_290_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_291_31.06_L372,org_point_291_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_292_31.06_L372,org_point_292_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_293_31.06_L372,org_point_293_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_294_31.06_L372,org_point_294_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_295_31.06_L372,org_point_295_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_296_31.06_L372,org_point_296_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_297_31.06_L372,org_point_297_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_298_31.06_L372,org_point_298_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_299_31.06_L372,org_point_299_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_300_31.06_L372,org_point_300_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_301_31.06_L372,org_point_301_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_302_31.06_L372,org_point_302_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_303_31.06_L372,org_point_303_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_304_31.06_L372,org_point_304_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_305_31.06_L372,org_point_305_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_306_31.06_L372,org_point_306_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_307_31.06_L372,org_point_307_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_308_31.06_L372,org_point_308_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_309_31.06_L372,org_point_309_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_310_31.06_L372,org_point_310_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_311_31.06_L372,org_point_311_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_312_31.06_L372,org_point_312_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_313_31.06_L372,org_point_313_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_314_31.06_L372,org_point_314_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_315_31.06_L372,org_point_315_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_316_31.06_L372,org_point_316_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_317_31.06_L372,org_point_317_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_318_31.06_L372,org_point_318_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_319_31.06_L372,org_point_319_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_320_31.06_L372,org_point_320_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_321_31.06_L372,org_point_321_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_322_31.06_L372,org_point_322_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_323_31.06_L372,org_point_323_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_324_31.06_L372,org_point_324_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_325_31.06_L372,org_point_325_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_326_31.06_L372,org_point_326_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_327_31.06_L372,org_point_327_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_328_31.06_L372,org_point_328_31.06_L372,human,37351001.0,punctulatus,,,,,,,,,
ind_329_31.06_L372,org_point_329_31.06_L372,human,37351008.0,nebulosus,,,,,,,,,
ind_330_31.06_L372,org_point_330_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_331_31.06_L372,org_point_331_31.06_L372,human,37355015.0,spilurus,,,,,,,,,
ind_332_31.06_L372,org_point_332_31.06_L372,human,37355015.0,spilurus,,,,,,,,,
ind_333_31.06_L372,org_point_333_31.06_L372,human,37311009.0,areolatus,,,,,,,,,
ind_334_31.06_L372,org_point_334_31.06_L372,human,37311009.0,areolatus,,,,,,,,,
ind_335_31.06_L372,org_point_335_31.06_L372,human,37311009.0,areolatus,,,,,,,,,
ind_336_31.06_L372,org_point_336_31.06_L372,human,37311009.0,areolatus,,,,,,,,,
ind_337_31.06_L372,org_point_337_31.06_L372,human,37311007.0,coioides,,,,,,,,,
ind_338_31.06_L372,org_point_338_31.06_L372,human,37060061.0,concolor,,,,,,,,,
ind_339_31.06_L372,org_point_339_31.06_L372,human,37465027.0,fuscus,,,,,,,,,
ind_340_31.06_L372,org_point_340_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_341_31.06_L372,org_point_341_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_342_31.06_L372,org_point_342_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_343_31.06_L372,org_point_343_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_344_31.06_L372,org_point_344_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_345_31.06_L372,org_point_345_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_346_31.06_L372,org_point_346_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_347_31.06_L372,org_point_347_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_348_31.06_L372,org_point_348_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_349_31.06_L372,org_point_349_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_350_31.06_L372,org_point_350_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_351_31.06_L372,org_point_351_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_352_31.06_L372,org_point_352_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_353_31.06_L372,org_point_353_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_354_31.06_L372,org_point_354_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_355_31.06_L372,org_point_355_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_356_31.06_L372,org_point_356_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_357_31.06_L372,org_point_357_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_358_31.06_L372,org_point_358_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_359_31.06_L372,org_point_359_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_360_31.06_L372,org_point_360_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_361_31.06_L372,org_point_361_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_362_31.06_L372,org_point_362_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_363_31.06_L372,org_point_363_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_364_31.06_L372,org_point_364_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_365_31.06_L372,org_point_365_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_366_31.06_L372,org_point_366_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_367_31.06_L372,org_point_367_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_368_31.06_L372,org_point_368_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_369_31.06_L372,org_point_369_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_370_31.06_L372,org_point_370_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_371_31.06_L372,org_point_371_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_372_31.06_L372,org_point_372_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_373_31.06_L372,org_point_373_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_374_31.06_L372,org_point_374_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_375_31.06_L372,org_point_375_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_376_31.06_L372,org_point_376_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_377_31.06_L372,org_point_377_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_378_31.06_L372,org_point_378_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_379_31.06_L372,org_point_379_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_380_31.06_L372,org_point_380_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_381_31.06_L372,org_point_381_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_382_31.06_L372,org_point_382_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_383_31.06_L372,org_point_383_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_384_31.06_L372,org_point_384_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_385_31.06_L372,org_point_385_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_386_31.06_L372,org_point_386_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_387_31.06_L372,org_point_387_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_388_31.06_L372,org_point_388_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_389_31.06_L372,org_point_389_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_390_31.06_L372,org_point_390_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_391_31.06_L372,org_point_391_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_392_31.06_L372,org_point_392_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_393_31.06_L372,org_point_393_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_394_31.06_L372,org_point_394_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_395_31.06_L372,org_point_395_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_396_31.06_L372,org_point_396_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_397_31.06_L372,org_point_397_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_398_31.06_L372,org_point_398_31.06_L372,human,37346004.0,sebae,,,,,,,,,
ind_399_31.06_L372,org_point_399_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_400_31.06_L372,org_point_400_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_401_31.06_L372,org_point_401_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_402_31.06_L372,org_point_402_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_403_31.06_L372,org_point_403_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_404_31.06_L372,org_point_404_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_405_31.06_L372,org_point_405_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_406_31.06_L372,org_point_406_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_407_31.06_L372,org_point_407_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_408_31.06_L372,org_point_408_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_409_31.06_L372,org_point_409_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_410_31.06_L372,org_point_410_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_411_31.06_L372,org_point_411_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_412_31.06_L372,org_point_412_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_413_31.06_L372,org_point_413_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_414_31.06_L372,org_point_414_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_415_31.06_L372,org_point_415_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_416_31.06_L372,org_point_416_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_417_31.06_L372,org_point_417_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_418_31.06_L372,org_point_418_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_419_31.06_L372,org_point_419_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_420_31.06_L372,org_point_420_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_421_31.06_L372,org_point_421_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_422_31.06_L372,org_point_422_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_423_31.06_L372,org_point_423_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_424_31.06_L372,org_point_424_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_425_31.06_L372,org_point_425_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_426_31.06_L372,org_point_426_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_427_31.06_L372,org_point_427_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_428_31.06_L372,org_point_428_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_429_31.06_L372,org_point_429_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_430_31.06_L372,org_point_430_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_431_31.06_L372,org_point_431_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_432_31.06_L372,org_point_432_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_433_31.06_L372,org_point_433_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_434_31.06_L372,org_point_434_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_435_31.06_L372,org_point_435_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_436_31.06_L372,org_point_436_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_437_31.06_L372,org_point_437_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_438_31.06_L372,org_point_438_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_439_31.06_L372,org_point_439_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_440_31.06_L372,org_point_440_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_441_31.06_L372,org_point_441_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_442_31.06_L372,org_point_442_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_443_31.06_L372,org_point_443_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_444_31.06_L372,org_point_444_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_445_31.06_L372,org_point_445_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_446_31.06_L372,org_point_446_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_447_31.06_L372,org_point_447_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_448_31.06_L372,org_point_448_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_449_31.06_L372,org_point_449_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_450_31.06_L372,org_point_450_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_451_31.06_L372,org_point_451_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_452_31.06_L372,org_point_452_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_453_31.06_L372,org_point_453_31.06_L372,human,37311141.0,spiloparaea,,,,,,,,,
ind_454_31.06_L372,org_point_454_31.06_L372,human,37060061.0,concolor,,,,,,,,,
ind_455_31.06_L372,org_point_455_31.06_L372,human,37261004.0,botche,,,,,,,,,
ind_456_31.06_L372,org_point_456_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_457_31.06_L372,org_point_457_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_458_31.06_L372,org_point_458_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_459_31.06_L372,org_point_459_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_460_31.06_L372,org_point_460_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_461_31.06_L372,org_point_461_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_462_31.06_L372,org_point_462_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_463_31.06_L372,org_point_463_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_464_31.06_L372,org_point_464_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_465_31.06_L372,org_point_465_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_466_31.06_L372,org_point_466_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_467_31.06_L372,org_point_467_31.06_L372,human,37351001.0,punctulatus,,,,,,,,,
ind_468_31.06_L372,org_point_468_31.06_L372,human,37351001.0,punctulatus,,,,,,,,,
ind_469_31.06_L372,org_point_469_31.06_L372,human,37261004.0,botche,,,,,,,,,
ind_470_31.06_L372,org_point_470_31.06_L372,human,37261004.0,botche,,,,,,,,,
ind_471_31.06_L372,org_point_471_31.06_L372,human,37437002.0,grammoptilus,,,,,,,,,
ind_472_31.06_L372,org_point_472_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_473_31.06_L372,org_point_473_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_474_31.06_L372,org_point_474_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_475_31.06_L372,org_point_475_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_476_31.06_L372,org_point_476_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_477_31.06_L372,org_point_477_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_478_31.06_L372,org_point_478_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_479_31.06_L372,org_point_479_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_480_31.06_L372,org_point_480_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_481_31.06_L372,org_point_481_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_482_31.06_L372,org_point_482_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_483_31.06_L372,org_point_483_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_484_31.06_L372,org_point_484_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_485_31.06_L372,org_point_485_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_486_31.06_L372,org_point_486_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_487_31.06_L372,org_point_487_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_488_31.06_L372,org_point_488_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_489_31.06_L372,org_point_489_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_490_31.06_L372,org_point_490_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_491_31.06_L372,org_point_491_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_492_31.06_L372,org_point_492_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_493_31.06_L372,org_point_493_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_494_31.06_L372,org_point_494_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_495_31.06_L372,org_point_495_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_496_31.06_L372,org_point_496_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_497_31.06_L372,org_point_497_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_498_31.06_L372,org_point_498_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_499_31.06_L372,org_point_499_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_500_31.06_L372,org_point_500_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_501_31.06_L372,org_point_501_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_502_31.06_L372,org_point_502_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_503_31.06_L372,org_point_503_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_504_31.06_L372,org_point_504_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_505_31.06_L372,org_point_505_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_506_31.06_L372,org_point_506_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_507_31.06_L372,org_point_507_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_508_31.06_L372,org_point_508_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_509_31.06_L372,org_point_509_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_510_31.06_L372,org_point_510_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_511_31.06_L372,org_point_511_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_512_31.06_L372,org_point_512_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_513_31.06_L372,org_point_513_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_514_31.06_L372,org_point_514_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_515_31.06_L372,org_point_515_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_516_31.06_L372,org_point_516_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_517_31.06_L372,org_point_517_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_518_31.06_L372,org_point_518_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_519_31.06_L372,org_point_519_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_520_31.06_L372,org_point_520_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_521_31.06_L372,org_point_521_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_522_31.06_L372,org_point_522_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_523_31.06_L372,org_point_523_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_524_31.06_L372,org_point_524_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_525_31.06_L372,org_point_525_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_526_31.06_L372,org_point_526_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_527_31.06_L372,org_point_527_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_528_31.06_L372,org_point_528_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_529_31.06_L372,org_point_529_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_530_31.06_L372,org_point_530_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_531_31.06_L372,org_point_531_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_532_31.06_L372,org_point_532_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_533_31.06_L372,org_point_533_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_534_31.06_L372,org_point_534_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_535_31.06_L372,org_point_535_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_536_31.06_L372,org_point_536_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_537_31.06_L372,org_point_537_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_538_31.06_L372,org_point_538_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_539_31.06_L372,org_point_539_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_540_31.06_L372,org_point_540_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_541_31.06_L372,org_point_541_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_542_31.06_L372,org_point_542_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_543_31.06_L372,org_point_543_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_544_31.06_L372,org_point_544_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_545_31.06_L372,org_point_545_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_546_31.06_L372,org_point_546_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_547_31.06_L372,org_point_547_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_548_31.06_L372,org_point_548_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_549_31.06_L372,org_point_549_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_550_31.06_L372,org_point_550_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_551_31.06_L372,org_point_551_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_552_31.06_L372,org_point_552_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_553_31.06_L372,org_point_553_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_554_31.06_L372,org_point_554_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_555_31.06_L372,org_point_555_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_556_31.06_L372,org_point_556_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_557_31.06_L372,org_point_557_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_558_31.06_L372,org_point_558_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_559_31.06_L372,org_point_559_31.06_L372,human,37346003.0,vitta,,,,,,,,,
ind_560_31.06_L372,org_point_560_31.06_L372,human,37346003.0,vitta,,,,,,,,,
